2025-04-30 23:59:59,20219.0000,false
2025-05-01 01:19:59,20219.0555,false
2025-05-01 02:39:59,20219.1111,false
2025-05-01 03:59:59,20219.1667,false
2025-05-01 05:19:59,20219.2222,false
2025-05-01 06:39:59,20219.2778,false
2025-05-01 07:59:59,20219.3333,false
2025-05-01 09:19:59,20219.3889,false
2025-05-01 10:39:59,20219.4444,false
2025-05-01 11:59:59,20219.5000,false
2025-05-01 13:19:59,20219.5555,false
2025-05-01 14:40:00,20219.6111,false
2025-05-01 15:59:59,20219.6667,false
2025-05-01 17:19:59,20219.7222,false
2025-05-01 18:40:00,20219.7778,false
2025-05-01 20:00:00,20219.8333,false
2025-05-01 21:20:00,20219.8889,false
2025-05-01 22:40:00,20219.9444,false
2025-05-01 23:59:59,20220.0000,false
2025-05-02 01:19:59,20220.0555,false
2025-05-02 02:40:00,20220.1111,false
2025-05-02 04:00:00,20220.1667,false
2025-05-02 05:20:00,20220.2222,false
2025-05-02 06:40:00,20220.2778,false
2025-05-02 07:59:59,20220.3333,false
2025-05-02 09:19:59,20220.3889,false
2025-05-02 10:40:00,20220.4444,false
2025-05-02 11:59:59,20220.5000,false
2025-05-02 13:19:59,20220.5555,false
2025-05-02 14:39:59,20220.6111,false
2025-05-02 15:59:59,20220.6667,false
2025-05-02 17:20:00,20220.7222,false
2025-05-02 18:40:00,20220.7778,false
2025-05-02 20:00:00,20220.8333,false
2025-05-02 21:20:00,20220.8889,false
2025-05-02 22:39:59,20220.9444,false
2025-05-02 23:59:59,20221.0000,false
2025-05-03 01:20:00,20221.0556,true
2025-05-03 02:40:00,20221.1111,true
2025-05-03 04:00:00,20221.1667,true
2025-05-03 05:20:00,20221.2222,true
2025-05-03 06:39:59,20221.2778,true
2025-05-03 07:59:59,20221.3333,true
2025-05-03 09:19:59,20221.3889,true
2025-05-03 10:40:00,20221.4444,true
2025-05-03 11:59:59,20221.5000,true
2025-05-03 13:19:59,20221.5555,true
2025-05-03 14:40:00,20221.6111,true
2025-05-03 16:00:00,20221.6667,true
2025-05-03 17:20:00,20221.7222,true
2025-05-03 18:40:00,20221.7778,true
2025-05-03 19:59:59,20221.8333,true
2025-05-03 21:20:00,20221.8889,true
2025-05-03 22:39:59,20221.9444,true
2025-05-03 23:59:59,20222.0000,true
2025-05-04 01:20:00,20222.0556,true
2025-05-04 02:39:59,20222.1111,true
2025-05-04 04:00:00,20222.1667,true
2025-05-04 05:20:00,20222.2222,true
2025-05-04 06:39:59,20222.2778,true
2025-05-04 08:00:00,20222.3333,true
2025-05-04 09:20:00,20222.3889,true
2025-05-04 10:40:00,20222.4444,true
2025-05-04 11:59:59,20222.5000,true
2025-05-04 13:19:59,20222.5555,true
2025-05-04 14:39:59,20222.6111,true
2025-05-04 16:00:00,20222.6667,true
2025-05-04 17:20:00,20222.7222,true
2025-05-04 18:39:59,20222.7778,true
2025-05-04 20:00:00,20222.8333,true
2025-05-04 21:20:00,20222.8889,true
2025-05-04 22:40:00,20222.9444,true
2025-05-04 23:59:59,20223.0000,true
2025-05-05 01:19:59,20223.0555,true
2025-05-05 02:40:00,20223.1111,true
2025-05-05 03:59:59,20223.1667,true
2025-05-05 05:19:59,20223.2222,true
2025-05-05 06:40:00,20223.2778,true
2025-05-05 08:00:00,20223.3333,true
2025-05-05 09:19:59,20223.3889,true
2025-05-05 10:40:00,20223.4444,true
2025-05-05 11:59:59,20223.5000,true
2025-05-05 13:20:00,20223.5556,true
2025-05-05 14:39:59,20223.6111,true
2025-05-05 15:59:59,20223.6667,true
2025-05-05 17:19:59,20223.7222,true
2025-05-05 18:40:00,20223.7778,true
2025-05-05 19:59:59,20223.8333,true
2025-05-05 21:19:59,20223.8889,true
2025-05-05 22:40:00,20223.9444,true
2025-05-05 23:59:59,20224.0000,true
2025-05-06 01:19:59,20224.0555,true
2025-05-06 02:40:00,20224.1111,true
2025-05-06 03:59:59,20224.1667,true
2025-05-06 05:19:59,20224.2222,true
2025-05-06 06:39:59,20224.2778,true
2025-05-06 08:00:00,20224.3333,true
2025-05-06 09:19:59,20224.3889,true
2025-05-06 10:40:00,20224.4444,true
2025-05-06 12:00:00,20224.5000,true
2025-05-06 13:19:59,20224.5555,true
2025-05-06 14:40:00,20224.6111,true
2025-05-06 16:00:00,20224.6667,true
2025-05-06 17:19:59,20224.7222,true
2025-05-06 18:39:59,20224.7778,true
2025-05-06 19:59:59,20224.8333,true
2025-05-06 21:19:59,20224.8889,true
2025-05-06 22:39:59,20224.9444,true
2025-05-06 23:59:59,20225.0000,true
2025-05-07 01:20:00,20240.0556,true
2025-05-07 02:39:59,20225.1111,true
2025-05-07 04:00:00,20225.1667,true
2025-05-07 05:20:00,20225.2222,true
2025-05-07 06:40:00,20225.2778,true
2025-05-07 08:00:00,20225.3333,true
2025-05-07 09:19:59,20225.3889,true
2025-05-07 10:39:59,20225.4444,true
2025-05-07 11:59:59,20225.5000,true
2025-05-07 13:20:00,20225.5556,true
2025-05-07 14:40:00,20225.6111,true
2025-05-07 16:00:00,20225.6667,true
2025-05-07 17:19:59,20225.7222,true
2025-05-07 18:40:00,20225.7778,true
2025-05-07 20:00:00,20240.8333,true
2025-05-07 21:20:00,20225.8889,true
2025-05-07 22:40:00,20225.9444,true
